38.634641326113645, -6.755894, A1
38.63463752248752, -6.75569614575473, A2
38.63463371852819, -6.755498291530458, A3
38.63462991423564, -6.755300437327185, A4
38.634626109609876, -6.755102583144914, A5
38.63462230465089, -6.754904728983645, A6
38.63461849935869, -6.75470687484338, A7
38.634614693733276, -6.7545090207241225, A8
38.634610887774635, -6.754311166625872, A9
38.634607081482784, -6.754113312548633, A10
38.63460327485771, -6.753915458492405, A11
38.63459946789944, -6.753717604457191, A12
38.63459566060795, -6.753519750442992, A13
38.63459185298323, -6.753321896449812, A14
38.634588045025296, -6.7531240424776495, A15
38.634584236734156, -6.752926188526509, A16
38.63458042810978, -6.752728334596392, A17
38.63457661915221, -6.752530480687299, A18
38.63457280986142, -6.752332626799233, A19
38.634569000237406, -6.7521347729321946, A20
38.63456519028018, -6.751936919086187, A21
38.634561379989734, -6.751739065261212, A22
38.63455756936609, -6.751541211457271, A23
38.634553758409226, -6.751343357674365, A24
38.63454994711913, -6.751145503912498, A25
38.634546135495825, -6.7509476501716685, A26
38.63454232353932, -6.750749796451881, A27
38.6345385112496, -6.7505519427531375, A28
38.63453469862665, -6.750354089075438, A29
38.63453088567049, -6.750156235418786, A30
38.63452707238112, -6.749958381783182, A31
38.634523258758534, -6.749760528168629, A32
38.63451944480273, -6.749562674575128, A33
38.63451563051371, -6.749364821002681, A34
38.63451181589148, -6.749166967451291, A35
38.63450800093603, -6.748969113920958, A36
38.63450418564738, -6.748771260411684, A37
38.6345003700255, -6.748573406923472, A38
38.63449655407042, -6.748375553456324, A39
38.63449273778212, -6.74817770001024, A40
38.63448892116061, -6.747979846585224, A41
38.63448510420587, -6.747781993181276, A42
38.63448128691793, -6.747584139798398, A43
38.63447746929677, -6.747386286436594, A44
38.634473651342404, -6.747188433095864, A45
38.63446983305482, -6.7469905797762095, A46
38.63446601443403, -6.746792726477634, A47
38.634462195480026, -6.746594873200137, A48
38.634458376192796, -6.746397019943722, A49
38.63445455657236, -6.746199166708391, A50
38.63445073661871, -6.746001313494145, A51
38.634446916331854, -6.745803460300987, A52
38.634443095711774, -6.745605607128916, A53
38.634439274758506, -6.745407753977938, A54
38.634435453471994, -6.745209900848051, A55
38.63443163185228, -6.745012047739259, A56
38.634427809899364, -6.744814194651564, A57
38.63442398761323, -6.744616341584966, A58
38.63442016499388, -6.744418488539469, A59
38.63441634204132, -6.744220635515074, A60
38.63441251875554, -6.744022782511782, A61
38.63440869513655, -6.743824929529596, A62
38.634404871184366, -6.743627076568516, A63
38.634401046898944, -6.743429223628546, A64
38.63439722228033, -6.743231370709688, A65
38.6343933973285, -6.7430335178119405, A66
38.634389572043446, -6.74283566493531, A67
38.634385746425195, -6.742637812079795, A68
38.63438192047373, -6.742439959245397, A69
38.63437809418906, -6.742242106432122, A70
38.63437426757116, -6.742044253639967, A71
38.63437044062007, -6.741846400868936, A72
38.63436661333575, -6.741648548119031, A73
38.634362785718224, -6.741450695390253, A74
38.634358957767496, -6.741252842682606, A75
38.634355129483545, -6.741054989996089, A76
38.63435130086639, -6.740857137330704, A77
38.634347471916016, -6.740659284686455, A78
38.63434364263244, -6.740461432063343, A79
38.63433981301566, -6.740263579461369, A80
38.634335983065654, -6.740065726880535, A81
38.63433215278245, -6.7398678743208436, A82
38.63432832216603, -6.739670021782295, A83
38.6343244912164, -6.739472169264894, A84
38.63392267388635, -6.755894, A1
38.63391887026023, -6.75569614575473, A2
38.6339150663009, -6.755498291530458, A3
38.63391126200835, -6.755300437327185, A4
38.633907457382584, -6.755102583144914, A5
38.6339036524236, -6.754904728983645, A6
38.633899847131396, -6.75470687484338, A7
38.633896041505984, -6.7545090207241225, A8
38.63389223554734, -6.754311166625872, A9
38.63388842925549, -6.754113312548633, A10
38.63388462263042, -6.753915458492405, A11
38.63388081567215, -6.753717604457191, A12
38.63387700838066, -6.753519750442992, A13
38.633873200755936, -6.753321896449812, A14
38.633869392798005, -6.7531240424776495, A15
38.633865584506864, -6.752926188526509, A16
38.63386177588249, -6.752728334596392, A17
38.63385796692492, -6.752530480687299, A18
38.633854157634126, -6.752332626799233, A19
38.633850348010114, -6.7521347729321946, A20
38.633846538052886, -6.751936919086187, A21
38.63384272776244, -6.751739065261212, A22
38.633838917138796, -6.751541211457271, A23
38.633835106181934, -6.751343357674365, A24
38.63383129489184, -6.751145503912498, A25
38.63382748326853, -6.7509476501716685, A26
38.63382367131203, -6.750749796451881, A27
38.63381985902231, -6.7505519427531375, A28
38.63381604639936, -6.750354089075438, A29
38.6338122334432, -6.750156235418786, A30
38.63380842015383, -6.749958381783182, A31
38.63380460653124, -6.749760528168629, A32
38.633800792575435, -6.749562674575128, A33
38.63379697828642, -6.749364821002681, A34
38.63379316366419, -6.749166967451291, A35
38.63378934870874, -6.748969113920958, A36
38.63378553342009, -6.748771260411684, A37
38.63378171779821, -6.748573406923472, A38
38.633777901843125, -6.748375553456324, A39
38.633774085554826, -6.74817770001024, A40
38.63377026893332, -6.747979846585224, A41
38.63376645197858, -6.747781993181276, A42
38.63376263469064, -6.747584139798398, A43
38.63375881706948, -6.747386286436594, A44
38.63375499911511, -6.747188433095864, A45
38.63375118082753, -6.7469905797762095, A46
38.63374736220674, -6.746792726477634, A47
38.633743543252734, -6.746594873200137, A48
38.633739723965505, -6.746397019943722, A49
38.633735904345066, -6.746199166708391, A50
38.63373208439142, -6.746001313494145, A51
38.63372826410456, -6.745803460300987, A52
38.63372444348448, -6.745605607128916, A53
38.633720622531214, -6.745407753977938, A54
38.6337168012447, -6.745209900848051, A55
